month,sku,account,units,revenue_usd,cogs_usd
2024-10,BTR-1201,Walmart,1003,10465.5,5297.44
2024-10,BTR-1201,Costco,574,5989.23,3031.64
2024-10,BTR-1201,Kroger,360,3756.31,1901.38
2024-10,BTR-1201,Whole Foods,309,3224.17,1632.01
2024-10,BTR-1201,Amazon,769,11897.51,4061.55
2024-10,BTR-1201,DTC Shopify,379,5863.66,2001.73
2024-11,BTR-1201,Home Depot,1651,17226.86,8719.92
2024-11,BTR-1201,Lowe's,1218,12708.86,6432.99
2024-11,BTR-1201,Target,1002,10455.07,5292.16
2024-11,BTR-1201,Walmart,1239,12927.97,6543.9
2024-11,BTR-1201,Costco,791,8253.45,4177.75
2024-11,BTR-1201,Kroger,352,3672.84,1859.12
2024-11,BTR-1201,Whole Foods,317,3307.64,1674.27
2024-11,BTR-1201,Amazon,862,13336.35,4552.74
2024-11,BTR-1201,DTC Shopify,439,6791.94,2318.62
2024-12,BTR-1201,Home Depot,1137,11863.69,6005.18
2024-12,BTR-1201,Lowe's,896,9349.04,4732.31
2024-12,BTR-1201,Target,809,8441.27,4272.81
2024-12,BTR-1201,Walmart,734,7658.7,3876.69
2024-12,BTR-1201,Costco,618,6448.34,3264.03
2024-12,BTR-1201,Kroger,367,3829.35,1938.35
2024-12,BTR-1201,Whole Foods,305,3182.43,1610.89
2024-12,BTR-1201,Amazon,789,12206.93,4167.18
2024-12,BTR-1201,DTC Shopify,404,6250.45,2133.77
2025-01,BTR-1201,Home Depot,1054,10997.65,5566.81
2025-01,BTR-1201,Lowe's,846,8827.33,4468.23
2025-01,BTR-1201,Target,736,7679.57,3887.26
2025-01,BTR-1201,Walmart,719,7502.19,3797.47
2025-01,BTR-1201,Costco,514,5363.18,2714.74
2025-01,BTR-1201,Kroger,275,2869.4,1452.44
2025-01,BTR-1201,Whole Foods,242,2525.08,1278.15
2025-01,BTR-1201,Amazon,595,9205.48,3142.55
2025-01,BTR-1201,DTC Shopify,309,4780.66,1632.01
2025-02,BTR-1201,Home Depot,1289,13449.68,6807.98
2025-02,BTR-1201,Lowe's,888,9265.57,4690.06
2025-02,BTR-1201,Target,689,7189.16,3639.02
2025-02,BTR-1201,Walmart,902,9411.65,4764.0
2025-02,BTR-1201,Costco,542,5655.34,2862.63
2025-02,BTR-1201,Kroger,301,3140.69,1589.76
2025-02,BTR-1201,Whole Foods,266,2775.5,1404.91
2025-02,BTR-1201,Amazon,675,10443.19,3565.08
2025-02,BTR-1201,DTC Shopify,346,5353.1,1827.43
2025-03,BTR-1201,Home Depot,1031,10757.66,5445.33
2025-03,BTR-1201,Lowe's,991,10340.29,5234.07
2025-03,BTR-1201,Target,768,8013.47,4056.27
2025-03,BTR-1201,Walmart,786,8201.28,4151.34
2025-03,BTR-1201,Costco,536,5592.73,2830.94
2025-03,BTR-1201,Kroger,285,2973.75,1505.26
2025-03,BTR-1201,Whole Foods,244,2545.94,1288.71
2025-03,BTR-1201,Amazon,647,10010.0,3417.2
2025-03,BTR-1201,DTC Shopify,365,5647.06,1927.78
2025-04,BTR-1201,Home Depot,1158,12082.8,6116.09
2025-04,BTR-1201,Lowe's,848,8848.2,4478.8
2025-04,BTR-1201,Target,889,9276.0,4695.34
2025-04,BTR-1201,Walmart,882,9202.96,4658.37
2025-04,BTR-1201,Costco,584,6093.57,3084.45
2025-04,BTR-1201,Kroger,384,4006.73,2028.13
2025-04,BTR-1201,Whole Foods,295,3078.09,1558.07
2025-04,BTR-1201,Amazon,780,12067.69,4119.65
2025-04,BTR-1201,DTC Shopify,350,5414.99,1848.56
2025-05,BTR-1201,Home Depot,1515,15807.81,8001.62
2025-05,BTR-1201,Lowe's,1086,11331.54,5735.82
2025-05,BTR-1201,Target,881,9192.53,4653.09
2025-05,BTR-1201,Walmart,1288,13439.25,6802.7
2025-05,BTR-1201,Costco,645,6730.06,3406.63
2025-05,BTR-1201,Kroger,471,4914.51,2487.63
2025-05,BTR-1201,Whole Foods,348,3631.1,1838.0
2025-05,BTR-1201,Amazon,954,14759.72,5038.65
2025-05,BTR-1201,DTC Shopify,441,6822.89,2329.19
2025-06,BTR-1201,Home Depot,1039,10841.13,5487.58
2025-06,BTR-1201,Lowe's,852,8889.94,4499.92
2025-06,BTR-1201,Target,810,8451.7,4278.1
2025-06,BTR-1201,Walmart,848,8848.2,4478.8
2025-06,BTR-1201,Costco,440,4591.05,2323.9
2025-06,BTR-1201,Kroger,266,2775.5,1404.91
2025-06,BTR-1201,Whole Foods,204,2128.58,1077.45
2025-06,BTR-1201,Amazon,689,10659.79,3639.02
2025-06,BTR-1201,DTC Shopify,376,5817.25,1985.88
2025-07,BTR-1201,Home Depot,885,9234.27,4674.22
2025-07,BTR-1201,Lowe's,612,6385.73,3232.34
2025-07,BTR-1201,Target,617,6437.9,3258.75
2025-07,BTR-1201,Walmart,725,7564.79,3829.16
2025-07,BTR-1201,Costco,392,4090.21,2070.39
2025-07,BTR-1201,Kroger,263,2744.19,1389.06
2025-07,BTR-1201,Whole Foods,183,1909.46,966.53
2025-07,BTR-1201,Amazon,615,9514.91,3248.18
2025-07,BTR-1201,DTC Shopify,323,4997.26,1705.96
2025-08,BTR-1201,Home Depot,1030,10747.23,5440.05
2025-08,BTR-1201,Lowe's,749,7815.22,3955.92
2025-08,BTR-1201,Target,510,5321.44,2693.62
2025-08,BTR-1201,Walmart,617,6437.9,3258.75
2025-08,BTR-1201,Costco,445,4643.22,2350.31
2025-08,BTR-1201,Kroger,224,2337.26,1183.08
2025-08,BTR-1201,Whole Foods,218,2274.66,1151.39
2025-08,BTR-1201,Amazon,573,8865.11,3026.36
2025-08,BTR-1201,DTC Shopify,310,4796.13,1637.3
2025-09,BTR-1201,Home Depot,1265,13199.26,6681.22
2025-09,BTR-1201,Lowe's,717,7481.32,3786.91
2025-09,BTR-1201,Target,651,6792.66,3438.32
2025-09,BTR-1201,Walmart,942,9829.02,4975.27
2025-09,BTR-1201,Costco,511,5331.88,2698.9
2025-09,BTR-1201,Kroger,319,3328.51,1684.83
2025-09,BTR-1201,Whole Foods,275,2869.4,1452.44
2025-09,BTR-1201,Amazon,627,9700.57,3311.56
2025-09,BTR-1201,DTC Shopify,349,5399.52,1843.28
2025-10,BTR-1201,Home Depot,1140,11894.99,6021.02
2025-10,BTR-1201,Lowe's,1018,10622.02,5376.67
2025-10,BTR-1201,Target,932,9724.67,4922.45
2025-10,BTR-1201,Walmart,928,9682.94,4901.32
2025-10,BTR-1201,Costco,558,5822.28,2947.13
2025-10,BTR-1201,Kroger,308,3213.73,1626.73
2025-10,BTR-1201,Whole Foods,231,2410.3,1220.05
2025-10,BTR-1201,Amazon,750,11603.55,3961.2
2025-10,BTR-1201,DTC Shopify,394,6095.73,2080.95
2025-11,BTR-1201,Home Depot,1621,16913.84,8561.47
2025-11,BTR-1201,Lowe's,1186,12374.96,6263.98
2025-11,BTR-1201,Target,1136,11853.25,5999.9
2025-11,BTR-1201,Walmart,1147,11968.03,6058.0
2025-11,BTR-1201,Costco,715,7460.45,3776.34
2025-11,BTR-1201,Kroger,406,4236.29,2144.33
2025-11,BTR-1201,Whole Foods,343,3578.93,1811.59
2025-11,BTR-1201,Amazon,1006,15564.23,5313.29
2025-11,BTR-1201,DTC Shopify,517,7998.71,2730.59
2025-12,BTR-1201,Home Depot,1138,11874.12,6010.46
2025-12,BTR-1201,Lowe's,778,8117.81,4109.08
2025-12,BTR-1201,Target,652,6803.1,3443.6
2025-12,BTR-1201,Walmart,881,9192.53,4653.09
2025-12,BTR-1201,Costco,483,5039.72,2551.01
2025-12,BTR-1201,Kroger,307,3203.3,1621.45
2025-12,BTR-1201,Whole Foods,221,2305.96,1167.23
2025-12,BTR-1201,Amazon,615,9514.91,3248.18
2025-12,BTR-1201,DTC Shopify,346,5353.1,1827.43
2026-01,BTR-1201,Home Depot,1325,13825.31,6998.12
2026-01,BTR-1201,Lowe's,910,9495.12,4806.26
2026-01,BTR-1201,Target,773,8065.64,4082.68
2026-01,BTR-1201,Walmart,805,8399.53,4251.69
2026-01,BTR-1201,Costco,492,5133.63,2598.55
2026-01,BTR-1201,Kroger,293,3057.22,1547.51
2026-01,BTR-1201,Whole Foods,232,2420.73,1225.33
2026-01,BTR-1201,Amazon,694,10737.15,3665.43
2026-01,BTR-1201,DTC Shopify,369,5708.95,1948.91
2026-02,BTR-1201,Home Depot,1443,15056.55,7621.35
2026-02,BTR-1201,Lowe's,1046,10914.17,5524.55
2026-02,BTR-1201,Target,739,7710.87,3903.1
2026-02,BTR-1201,Walmart,955,9964.66,5043.93
2026-02,BTR-1201,Costco,557,5811.85,2941.85
2026-02,BTR-1201,Kroger,356,3714.58,1880.25
2026-02,BTR-1201,Whole Foods,282,2942.44,1489.41
2026-02,BTR-1201,Amazon,751,11619.02,3966.48
2026-02,BTR-1201,DTC Shopify,386,5971.96,2038.7
2026-03,BTR-1201,Home Depot,1698,17717.27,8968.16
2026-03,BTR-1201,Lowe's,1183,12343.66,6248.13
2026-03,BTR-1201,Target,782,8159.54,4130.21
2026-03,BTR-1201,Walmart,988,10308.99,5218.22
2026-03,BTR-1201,Costco,530,5530.13,2799.25
2026-03,BTR-1201,Kroger,362,3777.18,1911.94
2026-03,BTR-1201,Whole Foods,304,3172.0,1605.61
2026-03,BTR-1201,Amazon,805,12454.48,4251.69
2026-03,BTR-1201,DTC Shopify,424,6559.87,2239.4
2026-04,BTR-1201,Home Depot,1641,17122.52,8667.11
2026-04,BTR-1201,Lowe's,1137,11863.69,6005.18
2026-04,BTR-1201,Target,985,10277.69,5202.38
2026-04,BTR-1201,Walmart,1148,11978.46,6063.28
2026-04,BTR-1201,Costco,711,7418.72,3755.22
2026-04,BTR-1201,Kroger,434,4528.44,2292.21
2026-04,BTR-1201,Whole Foods,386,4027.6,2038.7
2026-04,BTR-1201,Amazon,1095,16941.18,5783.35
2026-04,BTR-1201,DTC Shopify,483,7472.69,2551.01
2026-05,BTR-1201,Home Depot,1445,15077.42,7631.91
2026-05,BTR-1201,Lowe's,1105,11529.79,5836.17
2026-05,BTR-1201,Target,1213,12656.68,6406.58
2026-05,BTR-1201,Walmart,974,10162.91,5144.28
2026-05,BTR-1201,Costco,740,7721.31,3908.38
2026-05,BTR-1201,Kroger,484,5050.15,2556.29
2026-05,BTR-1201,Whole Foods,302,3151.13,1595.04
2026-05,BTR-1201,Amazon,904,13986.15,4774.57
2026-05,BTR-1201,DTC Shopify,556,8602.1,2936.57
2026-06,BTR-1201,Home Depot,986,10288.12,5207.66
2026-06,BTR-1201,Lowe's,752,7846.52,3971.76
2026-06,BTR-1201,Target,573,5978.8,3026.36
2026-06,BTR-1201,Walmart,727,7585.66,3839.72
2026-06,BTR-1201,Costco,482,5029.28,2545.73
2026-06,BTR-1201,Kroger,215,2243.35,1135.54
2026-06,BTR-1201,Whole Foods,199,2076.41,1051.04
2026-06,BTR-1201,Amazon,587,9081.71,3100.3
2026-06,BTR-1201,DTC Shopify,334,5167.45,1764.05
2026-07,BTR-1201,Home Depot,1061,11070.69,5603.78
2026-07,BTR-1201,Lowe's,959,10006.4,5065.05
2026-07,BTR-1201,Target,672,7011.78,3549.24
2026-07,BTR-1201,Walmart,723,7543.93,3818.6
2026-07,BTR-1201,Costco,412,4298.89,2176.02
2026-07,BTR-1201,Kroger,310,3234.6,1637.3
2026-07,BTR-1201,Whole Foods,287,2994.62,1515.82
2026-07,BTR-1201,Amazon,582,9004.35,3073.89
2026-07,BTR-1201,DTC Shopify,309,4780.66,1632.01
2026-08,BTR-1201,Home Depot,1110,11581.96,5862.58
2026-08,BTR-1201,Lowe's,790,8243.02,4172.46
2026-08,BTR-1201,Target,892,9307.31,4711.19
2026-08,BTR-1201,Walmart,1110,11581.96,5862.58
2026-08,BTR-1201,Costco,528,5509.26,2788.68
2026-08,BTR-1201,Kroger,335,3495.46,1769.34
2026-08,BTR-1201,Whole Foods,273,2848.54,1441.88
2026-08,BTR-1201,Amazon,688,10644.32,3633.74
2026-08,BTR-1201,DTC Shopify,357,5523.29,1885.53
2024-09,BTR-1202,Home Depot,648,6761.36,3422.48
2024-09,BTR-1202,Lowe's,483,5039.72,2551.01
2024-09,BTR-1202,Target,457,4768.43,2413.69
2024-09,BTR-1202,Walmart,485,5060.59,2561.58
2024-09,BTR-1202,Costco,285,2973.75,1505.26
2024-09,BTR-1202,Kroger,150,1565.13,792.24
2024-09,BTR-1202,Whole Foods,126,1314.71,665.48
2024-09,BTR-1202,Amazon,378,5848.19,1996.44
2024-09,BTR-1202,DTC Shopify,181,2800.32,955.97
2024-10,BTR-1202,Home Depot,845,8816.9,4462.95
2024-10,BTR-1202,Lowe's,590,6156.18,3116.14
2024-10,BTR-1202,Target,487,5081.46,2572.14
2024-10,BTR-1202,Walmart,612,6385.73,3232.34
2024-10,BTR-1202,Costco,323,3370.25,1705.96
2024-10,BTR-1202,Kroger,201,2097.27,1061.6
2024-10,BTR-1202,Whole Foods,151,1575.56,797.52
2024-10,BTR-1202,Amazon,482,7457.21,2545.73
2024-10,BTR-1202,DTC Shopify,239,3697.66,1262.3
2024-11,BTR-1202,Home Depot,1204,12562.78,6359.05
2024-11,BTR-1202,Lowe's,746,7783.91,3940.07
2024-11,BTR-1202,Target,657,6855.27,3470.01
2024-11,BTR-1202,Walmart,752,7846.52,3971.76
2024-11,BTR-1202,Costco,425,4434.53,2244.68
2024-11,BTR-1202,Kroger,251,2618.98,1325.68
2024-11,BTR-1202,Whole Foods,246,2566.81,1299.27
2024-11,BTR-1202,Amazon,534,8261.73,2820.37
2024-11,BTR-1202,DTC Shopify,283,4378.41,1494.69
2024-12,BTR-1202,Home Depot,1131,11801.08,5973.49
2024-12,BTR-1202,Lowe's,756,7888.26,3992.89
2024-12,BTR-1202,Target,707,7376.98,3734.09
2024-12,BTR-1202,Walmart,879,9171.66,4642.53
2024-12,BTR-1202,Costco,434,4528.44,2292.21
2024-12,BTR-1202,Kroger,288,3005.05,1521.1
2024-12,BTR-1202,Whole Foods,232,2420.73,1225.33
2024-12,BTR-1202,Amazon,513,7936.83,2709.46
2024-12,BTR-1202,DTC Shopify,299,4625.95,1579.2
2025-01,BTR-1202,Home Depot,663,6917.87,3501.7
2025-01,BTR-1202,Lowe's,348,3631.1,1838.0
2025-01,BTR-1202,Target,438,4570.18,2313.34
2025-01,BTR-1202,Walmart,431,4497.14,2276.37
2025-01,BTR-1202,Costco,279,2911.14,1473.57
2025-01,BTR-1202,Kroger,159,1659.04,839.77
2025-01,BTR-1202,Whole Foods,139,1450.35,734.14
2025-01,BTR-1202,Amazon,356,5507.82,1880.25
2025-01,BTR-1202,DTC Shopify,163,2521.84,860.9
2025-02,BTR-1202,Home Depot,915,9547.29,4832.66
2025-02,BTR-1202,Lowe's,618,6448.34,3264.03
2025-02,BTR-1202,Target,588,6135.31,3105.58
2025-02,BTR-1202,Walmart,615,6417.03,3248.18
2025-02,BTR-1202,Costco,377,3933.69,1991.16
2025-02,BTR-1202,Kroger,251,2618.98,1325.68
2025-02,BTR-1202,Whole Foods,202,2107.71,1066.88
2025-02,BTR-1202,Amazon,492,7611.93,2598.55
2025-02,BTR-1202,DTC Shopify,219,3388.24,1156.67
2025-03,BTR-1202,Home Depot,1152,12020.2,6084.4
2025-03,BTR-1202,Lowe's,947,9881.19,5001.68
2025-03,BTR-1202,Target,738,7700.44,3897.82
2025-03,BTR-1202,Walmart,903,9422.08,4769.28
2025-03,BTR-1202,Costco,457,4768.43,2413.69
2025-03,BTR-1202,Kroger,321,3349.38,1695.39
2025-03,BTR-1202,Whole Foods,250,2608.55,1320.4
2025-03,BTR-1202,Amazon,655,10133.77,3459.45
2025-03,BTR-1202,DTC Shopify,384,5941.02,2028.13
2025-04,BTR-1202,Home Depot,2282,23810.84,12052.61
2025-04,BTR-1202,Lowe's,1751,18270.28,9248.08
2025-04,BTR-1202,Target,1410,14712.22,7447.06
2025-04,BTR-1202,Walmart,1663,17352.07,8783.3
2025-04,BTR-1202,Costco,1129,11780.21,5962.93
2025-04,BTR-1202,Kroger,736,7679.57,3887.26
2025-04,BTR-1202,Whole Foods,526,5488.39,2778.12
2025-04,BTR-1202,Amazon,1227,18983.41,6480.52
2025-04,BTR-1202,DTC Shopify,626,9685.1,3306.28
2025-05,BTR-1202,Home Depot,1417,14785.26,7484.03
2025-05,BTR-1202,Lowe's,919,9589.03,4853.79
2025-05,BTR-1202,Target,703,7335.24,3712.96
2025-05,BTR-1202,Walmart,987,10298.56,5212.94
2025-05,BTR-1202,Costco,483,5039.72,2551.01
2025-05,BTR-1202,Kroger,285,2973.75,1505.26
2025-05,BTR-1202,Whole Foods,234,2441.6,1235.89
2025-05,BTR-1202,Amazon,696,10768.09,3675.99
2025-05,BTR-1202,DTC Shopify,306,4734.25,1616.17
2025-06,BTR-1202,Home Depot,818,8535.18,4320.35
2025-06,BTR-1202,Lowe's,661,6897.01,3491.14
2025-06,BTR-1202,Target,604,6302.26,3190.09
2025-06,BTR-1202,Walmart,609,6354.43,3216.49
2025-06,BTR-1202,Costco,451,4705.82,2382.0
2025-06,BTR-1202,Kroger,218,2274.66,1151.39
2025-06,BTR-1202,Whole Foods,182,1899.02,961.25
2025-06,BTR-1202,Amazon,424,6559.87,2239.4
2025-06,BTR-1202,DTC Shopify,194,3001.45,1024.63
2025-07,BTR-1202,Home Depot,746,7783.91,3940.07
2025-07,BTR-1202,Lowe's,581,6062.27,3068.61
2025-07,BTR-1202,Target,541,5644.9,2857.35
2025-07,BTR-1202,Walmart,444,4632.78,2345.03
2025-07,BTR-1202,Costco,338,3526.76,1785.18
2025-07,BTR-1202,Kroger,203,2118.14,1072.16
2025-07,BTR-1202,Whole Foods,165,1721.64,871.46
2025-07,BTR-1202,Amazon,440,6807.42,2323.9
2025-07,BTR-1202,DTC Shopify,213,3295.41,1124.98
2025-08,BTR-1202,Home Depot,530,5530.13,2799.25
2025-08,BTR-1202,Lowe's,411,4288.46,2170.74
2025-08,BTR-1202,Target,490,5112.76,2587.98
2025-08,BTR-1202,Walmart,434,4528.44,2292.21
2025-08,BTR-1202,Costco,265,2765.06,1399.62
2025-08,BTR-1202,Kroger,157,1638.17,829.21
2025-08,BTR-1202,Whole Foods,131,1366.88,691.89
2025-08,BTR-1202,Amazon,339,5244.8,1790.46
2025-08,BTR-1202,DTC Shopify,170,2630.14,897.87
2025-09,BTR-1202,Home Depot,752,7846.52,3971.76
2025-09,BTR-1202,Lowe's,504,5258.84,2661.93
2025-09,BTR-1202,Target,477,4977.11,2519.32
2025-09,BTR-1202,Walmart,638,6657.02,3369.66
2025-09,BTR-1202,Costco,403,4204.98,2128.48
2025-09,BTR-1202,Kroger,240,2504.21,1267.58
2025-09,BTR-1202,Whole Foods,216,2253.79,1140.83
2025-09,BTR-1202,Amazon,533,8246.26,2815.09
2025-09,BTR-1202,DTC Shopify,228,3527.48,1204.2
2025-10,BTR-1202,Home Depot,932,9724.67,4922.45
2025-10,BTR-1202,Lowe's,521,5436.22,2751.71
2025-10,BTR-1202,Target,474,4945.81,2503.48
2025-10,BTR-1202,Walmart,641,6688.32,3385.51
2025-10,BTR-1202,Costco,367,3829.35,1938.35
2025-10,BTR-1202,Kroger,194,2024.23,1024.63
2025-10,BTR-1202,Whole Foods,159,1659.04,839.77
2025-10,BTR-1202,Amazon,411,6358.75,2170.74
2025-10,BTR-1202,DTC Shopify,261,4038.04,1378.5
2025-11,BTR-1202,Home Depot,1323,13804.45,6987.56
2025-11,BTR-1202,Lowe's,1072,11185.46,5661.88
2025-11,BTR-1202,Target,703,7335.24,3712.96
2025-11,BTR-1202,Walmart,1043,10882.87,5508.71
2025-11,BTR-1202,Costco,595,6208.35,3142.55
2025-11,BTR-1202,Kroger,322,3359.81,1700.68
2025-11,BTR-1202,Whole Foods,254,2650.29,1341.53
2025-11,BTR-1202,Amazon,818,12655.61,4320.35
2025-11,BTR-1202,DTC Shopify,355,5492.35,1874.97
2025-12,BTR-1202,Home Depot,784,8180.41,4140.77
2025-12,BTR-1202,Lowe's,574,5989.23,3031.64
2025-12,BTR-1202,Target,402,4194.55,2123.2
2025-12,BTR-1202,Walmart,561,5853.59,2962.98
2025-12,BTR-1202,Costco,286,2984.18,1510.54
2025-12,BTR-1202,Kroger,199,2076.41,1051.04
2025-12,BTR-1202,Whole Foods,164,1711.21,866.18
2025-12,BTR-1202,Amazon,382,5910.07,2017.57
2025-12,BTR-1202,DTC Shopify,194,3001.45,1024.63
2026-01,BTR-1202,Home Depot,908,9474.25,4795.69
2026-01,BTR-1202,Lowe's,633,6604.85,3343.25
2026-01,BTR-1202,Target,554,5780.55,2926.01
2026-01,BTR-1202,Walmart,661,6897.01,3491.14
2026-01,BTR-1202,Costco,412,4298.89,2176.02
2026-01,BTR-1202,Kroger,256,2671.16,1352.09
2026-01,BTR-1202,Whole Foods,176,1836.42,929.56
2026-01,BTR-1202,Amazon,454,7024.02,2397.85
2026-01,BTR-1202,DTC Shopify,293,4533.12,1547.51
2026-02,BTR-1202,Home Depot,1016,10601.15,5366.11
2026-02,BTR-1202,Lowe's,749,7815.22,3955.92
2026-02,BTR-1202,Target,559,5832.72,2952.41
2026-02,BTR-1202,Walmart,754,7867.39,3982.33
2026-02,BTR-1202,Costco,499,5206.67,2635.52
2026-02,BTR-1202,Kroger,242,2525.08,1278.15
2026-02,BTR-1202,Whole Foods,206,2149.45,1088.01
2026-02,BTR-1202,Amazon,530,8199.84,2799.25
2026-02,BTR-1202,DTC Shopify,318,4919.91,1679.55
2026-03,BTR-1202,Home Depot,1078,11248.07,5693.56
2026-03,BTR-1202,Lowe's,784,8180.41,4140.77
2026-03,BTR-1202,Target,667,6959.61,3522.83
2026-03,BTR-1202,Walmart,815,8503.87,4304.5
2026-03,BTR-1202,Costco,546,5697.07,2883.75
2026-03,BTR-1202,Kroger,328,3422.42,1732.36
2026-03,BTR-1202,Whole Foods,256,2671.16,1352.09
2026-03,BTR-1202,Amazon,673,10412.25,3554.52
2026-03,BTR-1202,DTC Shopify,309,4780.66,1632.01
2026-04,BTR-1202,Home Depot,1110,11581.96,5862.58
2026-04,BTR-1202,Lowe's,602,6281.39,3179.52
2026-04,BTR-1202,Target,544,5676.2,2873.19
2026-04,BTR-1202,Walmart,682,7116.12,3602.05
2026-04,BTR-1202,Costco,386,4027.6,2038.7
2026-04,BTR-1202,Kroger,243,2535.51,1283.43
2026-04,BTR-1202,Whole Foods,219,2285.09,1156.67
2026-04,BTR-1202,Amazon,651,10071.88,3438.32
2026-04,BTR-1202,DTC Shopify,281,4347.46,1484.13
2026-05,BTR-1202,Home Depot,796,8305.62,4204.15
2026-05,BTR-1202,Lowe's,563,5874.45,2973.54
2026-05,BTR-1202,Target,412,4298.89,2176.02
2026-05,BTR-1202,Walmart,618,6448.34,3264.03
2026-05,BTR-1202,Costco,365,3808.48,1927.78
2026-05,BTR-1202,Kroger,183,1909.46,966.53
2026-05,BTR-1202,Whole Foods,141,1471.22,744.71
2026-05,BTR-1202,Amazon,440,6807.42,2323.9
2026-05,BTR-1202,DTC Shopify,233,3604.84,1230.61
2026-06,BTR-1202,Home Depot,935,9755.98,4938.3
2026-06,BTR-1202,Lowe's,543,5665.77,2867.91
2026-06,BTR-1202,Target,564,5884.89,2978.82
2026-06,BTR-1202,Walmart,565,5895.32,2984.1
2026-06,BTR-1202,Costco,344,3589.36,1816.87
2026-06,BTR-1202,Kroger,206,2149.45,1088.01
2026-06,BTR-1202,Whole Foods,182,1899.02,961.25
2026-06,BTR-1202,Amazon,486,7519.1,2566.86
2026-06,BTR-1202,DTC Shopify,214,3310.88,1130.26
2026-07,BTR-1202,Home Depot,857,8942.11,4526.33
2026-07,BTR-1202,Lowe's,510,5321.44,2693.62
2026-07,BTR-1202,Target,513,5352.74,2709.46
2026-07,BTR-1202,Walmart,686,7157.86,3623.18
2026-07,BTR-1202,Costco,357,3725.01,1885.53
2026-07,BTR-1202,Kroger,211,2201.62,1114.42
2026-07,BTR-1202,Whole Foods,203,2118.14,1072.16
2026-07,BTR-1202,Amazon,409,6327.8,2160.17
2026-07,BTR-1202,DTC Shopify,223,3450.12,1177.8
2026-08,BTR-1202,Home Depot,722,7533.49,3813.32
2026-08,BTR-1202,Lowe's,510,5321.44,2693.62
2026-08,BTR-1202,Target,399,4163.25,2107.36
2026-08,BTR-1202,Walmart,454,4737.13,2397.85
2026-08,BTR-1202,Costco,256,2671.16,1352.09
2026-08,BTR-1202,Kroger,202,2107.71,1066.88
2026-08,BTR-1202,Whole Foods,138,1439.92,728.86
2026-08,BTR-1202,Amazon,380,5879.13,2007.01
2026-08,BTR-1202,DTC Shopify,183,2831.27,966.53
2024-09,BTR-1203,Home Depot,564,5884.89,2978.82
2024-09,BTR-1203,Lowe's,287,2994.62,1515.82
2024-09,BTR-1203,Target,386,4027.6,2038.7
2024-09,BTR-1203,Walmart,443,4622.35,2339.75
2024-09,BTR-1203,Costco,217,2264.22,1146.11
2024-09,BTR-1203,Kroger,139,1450.35,734.14
2024-09,BTR-1203,Whole Foods,111,1158.2,586.26
2024-09,BTR-1203,Amazon,335,5182.92,1769.34
2024-09,BTR-1203,DTC Shopify,172,2661.08,908.44
2024-10,BTR-1203,Home Depot,415,4330.19,2191.86
2024-10,BTR-1203,Lowe's,267,2785.93,1410.19
2024-10,BTR-1203,Target,262,2733.76,1383.78
2024-10,BTR-1203,Walmart,249,2598.12,1315.12
2024-10,BTR-1203,Costco,166,1732.08,876.75
2024-10,BTR-1203,Kroger,85,886.91,448.94
2024-10,BTR-1203,Whole Foods,84,876.47,443.65
2024-10,BTR-1203,Amazon,208,3218.05,1098.57
2024-10,BTR-1203,DTC Shopify,97,1500.73,512.32
2024-11,BTR-1203,Home Depot,682,7116.12,3602.05
2024-11,BTR-1203,Lowe's,586,6114.44,3095.02
2024-11,BTR-1203,Target,539,5624.03,2846.78
2024-11,BTR-1203,Walmart,668,6970.05,3528.11
2024-11,BTR-1203,Costco,308,3213.73,1626.73
2024-11,BTR-1203,Kroger,193,2013.8,1019.35
2024-11,BTR-1203,Whole Foods,163,1700.77,860.9
2024-11,BTR-1203,Amazon,428,6621.76,2260.52
2024-11,BTR-1203,DTC Shopify,257,3976.15,1357.37
2024-12,BTR-1203,Home Depot,675,7043.08,3565.08
2024-12,BTR-1203,Lowe's,524,5467.52,2767.56
2024-12,BTR-1203,Target,506,5279.71,2672.49
2024-12,BTR-1203,Walmart,553,5770.11,2920.72
2024-12,BTR-1203,Costco,305,3182.43,1610.89
2024-12,BTR-1203,Kroger,199,2076.41,1051.04
2024-12,BTR-1203,Whole Foods,152,1586.0,802.8
2024-12,BTR-1203,Amazon,388,6002.9,2049.26
2024-12,BTR-1203,DTC Shopify,189,2924.09,998.22
2025-01,BTR-1203,Home Depot,417,4351.06,2202.43
2025-01,BTR-1203,Lowe's,280,2921.58,1478.85
2025-01,BTR-1203,Target,267,2785.93,1410.19
2025-01,BTR-1203,Walmart,323,3370.25,1705.96
2025-01,BTR-1203,Costco,166,1732.08,876.75
2025-01,BTR-1203,Kroger,118,1231.24,623.23
2025-01,BTR-1203,Whole Foods,89,928.64,470.06
2025-01,BTR-1203,Amazon,236,3651.25,1246.46
2025-01,BTR-1203,DTC Shopify,117,1810.15,617.95
2025-02,BTR-1203,Home Depot,587,6124.88,3100.3
2025-02,BTR-1203,Lowe's,449,4684.96,2371.44
2025-02,BTR-1203,Target,377,3933.69,1991.16
2025-02,BTR-1203,Walmart,369,3850.22,1948.91
2025-02,BTR-1203,Costco,242,2525.08,1278.15
2025-02,BTR-1203,Kroger,151,1575.56,797.52
2025-02,BTR-1203,Whole Foods,129,1346.01,681.33
2025-02,BTR-1203,Amazon,257,3976.15,1357.37
2025-02,BTR-1203,DTC Shopify,144,2227.88,760.55
